,Country,Product,Month,Reference,Proposal,Error
379,Japan,SmoothOperator Shaving Gel,Aug2004,1061,1061.0,0.0
380,Japan,SmoothOperator Shaving Gel,Sep2004,1135,1135.0,0.0
381,Japan,SmoothOperator Shaving Gel,Oct2004,953,953.0,0.0
382,Japan,SmoothOperator Shaving Gel,Nov2004,1065,1065.0,0.0
383,Japan,SmoothOperator Shaving Gel,Dec2004,1265,1265.0,0.0
384,Japan,RadiantRose Face Mask,Jan2004,641,641.0,0.0
385,Japan,RadiantRose Face Mask,Feb2004,592,0.0,592.0
386,Japan,RadiantRose Face Mask,Mar2004,621,621.0,0.0
387,Japan,RadiantRose Face Mask,Apr2004,646,646.0,0.0
388,Japan,RadiantRose Face Mask,May2004,639,639.0,0.0
389,Japan,RadiantRose Face Mask,Jun2004,638,638.0,0.0
390,Japan,RadiantRose Face Mask,Jul2004,615,0.0,615.0
391,Japan,RadiantRose Face Mask,Aug2004,608,0.0,608.0
392,Japan,RadiantRose Face Mask,Sep2004,581,581.0,0.0
393,Japan,RadiantRose Face Mask,Oct2004,625,0.0,625.0
394,Japan,RadiantRose Face Mask,Nov2004,657,657.0,0.0
395,Japan,RadiantRose Face Mask,Dec2004,568,568.0,0.0
396,Japan,SoothingSerenity Hand Sanitizer,Jan2004,1326,0.0,1326.0
397,Japan,SoothingSerenity Hand Sanitizer,Feb2004,1299,1299.0,0.0
398,Japan,SoothingSerenity Hand Sanitizer,Mar2004,1332,0.0,1332.0
399,Japan,SoothingSerenity Hand Sanitizer,Apr2004,1376,461.0,608.4484011627907
400,Japan,SoothingSerenity Hand Sanitizer,May2004,1313,150.0,1030.136329017517
401,Japan,SoothingSerenity Hand Sanitizer,Jun2004,1283,0.0,1283.0
402,Japan,SoothingSerenity Hand Sanitizer,Jul2004,1296,0.0,1296.0
403,Japan,SoothingSerenity Hand Sanitizer,Aug2004,1256,441.0,528.8415605095541
404,Japan,SoothingSerenity Hand Sanitizer,Sep2004,1200,425.0,500.5208333333333
405,Japan,SoothingSerenity Hand Sanitizer,Oct2004,1434,215.0,1036.2350069735007
406,Japan,SoothingSerenity Hand Sanitizer,Nov2004,1242,0.0,1242.0
407,Japan,SoothingSerenity Hand Sanitizer,Dec2004,1335,148.0,1055.407490636704
408,Japan,GentleGlow Face Cleanser,Jan2004,1299,1299.0,0.0
409,Japan,GentleGlow Face Cleanser,Feb2004,1278,1278.0,0.0
410,Japan,GentleGlow Face Cleanser,Mar2004,1364,1364.0,0.0
411,Japan,GentleGlow Face Cleanser,Apr2004,1215,1215.0,0.0
412,Japan,GentleGlow Face Cleanser,May2004,1264,1264.0,0.0
413,Japan,GentleGlow Face Cleanser,Jun2004,1407,0.0,1407.0
414,Japan,GentleGlow Face Cleanser,Jul2004,1371,1371.0,0.0
415,Japan,GentleGlow Face Cleanser,Aug2004,1266,1266.0,0.0
416,Japan,GentleGlow Face Cleanser,Sep2004,1319,2.0,1315.0030326004548
417,Japan,GentleGlow Face Cleanser,Oct2004,1369,1369.0,0.0
418,Japan,GentleGlow Face Cleanser,Nov2004,1314,1314.0,0.0
419,Japan,GentleGlow Face Cleanser,Dec2004,1237,1237.0,0.0
420,Japan,PurePore Toner,Jan2004,738,0.0,738.0
421,Japan,PurePore Toner,Feb2004,707,707.0,0.0
422,Japan,PurePore Toner,Mar2004,645,645.0,0.0
423,Japan,PurePore Toner,Apr2004,662,662.0,0.0
424,Japan,PurePore Toner,May2004,766,766.0,0.0
425,Japan,PurePore Toner,Jun2004,663,663.0,0.0
426,Japan,PurePore Toner,Jul2004,674,674.0,0.0
427,Japan,PurePore Toner,Aug2004,636,636.0,0.0
428,Japan,PurePore Toner,Sep2004,742,0.0,742.0
429,Japan,PurePore Toner,Oct2004,680,680.0,0.0
430,Japan,PurePore Toner,Nov2004,662,662.0,0.0
431,Japan,PurePore Toner,Dec2004,719,719.0,0.0
432,Japan,SilkySkin Moisturizing Cream,Jan2004,602,602.0,0.0
433,Japan,SilkySkin Moisturizing Cream,Feb2004,643,643.0,0.0
434,Japan,SilkySkin Moisturizing Cream,Mar2004,554,554.0,0.0
435,Japan,SilkySkin Moisturizing Cream,Apr2004,497,497.0,0.0
436,Japan,SilkySkin Moisturizing Cream,May2004,546,546.0,0.0
437,Japan,SilkySkin Moisturizing Cream,Jun2004,551,551.0,0.0
438,Japan,SilkySkin Moisturizing Cream,Jul2004,611,611.0,0.0
439,Japan,SilkySkin Moisturizing Cream,Aug2004,587,587.0,0.0
440,Japan,SilkySkin Moisturizing Cream,Sep2004,522,522.0,0.0
441,Japan,SilkySkin Moisturizing Cream,Oct2004,547,0.0,547.0
442,Japan,SilkySkin Moisturizing Cream,Nov2004,530,530.0,0.0
443,Japan,SilkySkin Moisturizing Cream,Dec2004,567,567.0,0.0
444,Japan,MorningMist Deodorant,Jan2004,1315,1315.0,0.0
445,Japan,MorningMist Deodorant,Feb2004,1326,1326.0,0.0
446,Japan,MorningMist Deodorant,Mar2004,1355,1355.0,0.0
447,Japan,MorningMist Deodorant,Apr2004,1398,1398.0,0.0
448,Japan,MorningMist Deodorant,May2004,1465,1465.0,0.0
449,Japan,MorningMist Deodorant,Jun2004,1358,1358.0,0.0
450,Japan,MorningMist Deodorant,Jul2004,1411,1411.0,0.0
451,Japan,MorningMist Deodorant,Aug2004,1466,1466.0,0.0
452,Japan,MorningMist Deodorant,Sep2004,1351,1351.0,0.0
453,Japan,MorningMist Deodorant,Oct2004,1247,1247.0,0.0
454,Japan,MorningMist Deodorant,Nov2004,1405,1405.0,0.0
455,Japan,MorningMist Deodorant,Dec2004,1331,1331.0,0.0
456,Japan,Hydrating Honey Body Lotion,Jan2004,0,0.0,0.0
457,Japan,Hydrating Honey Body Lotion,Feb2004,0,0.0,0.0
458,Japan,Hydrating Honey Body Lotion,Mar2004,0,0.0,0.0
459,Japan,Hydrating Honey Body Lotion,Apr2004,0,0.0,0.0
460,Japan,Hydrating Honey Body Lotion,May2004,0,0.0,0.0
461,Japan,Hydrating Honey Body Lotion,Jun2004,0,0.0,0.0
462,Japan,Hydrating Honey Body Lotion,Jul2004,0,0.0,0.0
463,Japan,Hydrating Honey Body Lotion,Aug2004,0,0.0,0.0
464,Japan,Hydrating Honey Body Lotion,Sep2004,0,0.0,0.0
465,Japan,Hydrating Honey Body Lotion,Oct2004,0,0.0,0.0
466,Japan,Hydrating Honey Body Lotion,Nov2004,0,0.0,0.0
467,Japan,Hydrating Honey Body Lotion,Dec2004,0,0.0,0.0
468,Japan,Exfoliating Essentials Scrub,Jan2004,0,0.0,0.0
469,Japan,Exfoliating Essentials Scrub,Feb2004,0,0.0,0.0
470,Japan,Exfoliating Essentials Scrub,Mar2004,0,0.0,0.0
471,Japan,Exfoliating Essentials Scrub,Apr2004,0,0.0,0.0
472,Japan,Exfoliating Essentials Scrub,May2004,0,0.0,0.0
473,Japan,Exfoliating Essentials Scrub,Jun2004,0,0.0,0.0
474,Japan,Exfoliating Essentials Scrub,Jul2004,0,0.0,0.0
475,Japan,Exfoliating Essentials Scrub,Aug2004,0,0.0,0.0
476,Japan,Exfoliating Essentials Scrub,Sep2004,0,0.0,0.0
477,Japan,Exfoliating Essentials Scrub,Oct2004,0,0.0,0.0
478,Japan,Exfoliating Essentials Scrub,Nov2004,0,0.0,0.0
479,Japan,Exfoliating Essentials Scrub,Dec2004,0,0.0,0.0
480,Japan,FreshFusion Detergent,Jan2004,0,0.0,0.0
481,Japan,FreshFusion Detergent,Feb2004,0,0.0,0.0
482,Japan,FreshFusion Detergent,Mar2004,0,0.0,0.0
483,Japan,FreshFusion Detergent,Apr2004,0,0.0,0.0
484,Japan,FreshFusion Detergent,May2004,0,0.0,0.0
485,Japan,FreshFusion Detergent,Jun2004,0,0.0,0.0
486,Japan,FreshFusion Detergent,Jul2004,0,0.0,0.0
487,Japan,FreshFusion Detergent,Aug2004,0,0.0,0.0
488,Japan,FreshFusion Detergent,Sep2004,0,0.0,0.0
489,Japan,FreshFusion Detergent,Oct2004,0,0.0,0.0
490,Japan,FreshFusion Detergent,Nov2004,0,0.0,0.0
491,Japan,FreshFusion Detergent,Dec2004,0,0.0,0.0
492,Japan,CleanSlate Stain Remover,Jan2004,1380,1380.0,0.0
493,Japan,CleanSlate Stain Remover,Feb2004,1396,1396.0,0.0
494,Japan,CleanSlate Stain Remover,Mar2004,1388,1388.0,0.0
495,Japan,CleanSlate Stain Remover,Apr2004,1338,1338.0,0.0
496,Japan,CleanSlate Stain Remover,May2004,1314,1314.0,0.0
497,Japan,CleanSlate Stain Remover,Jun2004,1424,1424.0,0.0
498,Japan,CleanSlate Stain Remover,Jul2004,1332,1332.0,0.0
499,Japan,CleanSlate Stain Remover,Aug2004,1372,1372.0,0.0
500,Japan,CleanSlate Stain Remover,Sep2004,1345,519.0,507.26840148698886
501,Japan,CleanSlate Stain Remover,Oct2004,1304,1304.0,0.0
502,Japan,CleanSlate Stain Remover,Nov2004,1332,1332.0,0.0
503,Japan,CleanSlate Stain Remover,Dec2004,1181,1181.0,0.0
504,Japan,SoothingSoft Fabric Softener,Jan2004,867,867.0,0.0
505,Japan,SoothingSoft Fabric Softener,Feb2004,814,814.0,0.0
506,Japan,SoothingSoft Fabric Softener,Mar2004,856,856.0,0.0
507,Japan,SoothingSoft Fabric Softener,Apr2004,793,793.0,0.0
508,Japan,SoothingSoft Fabric Softener,May2004,849,849.0,0.0
509,Japan,SoothingSoft Fabric Softener,Jun2004,853,853.0,0.0
510,Japan,SoothingSoft Fabric Softener,Jul2004,791,791.0,0.0
511,Japan,SoothingSoft Fabric Softener,Aug2004,728,728.0,0.0
512,Japan,SoothingSoft Fabric Softener,Sep2004,776,776.0,0.0
513,Japan,SoothingSoft Fabric Softener,Oct2004,905,905.0,0.0
514,Japan,SoothingSoft Fabric Softener,Nov2004,796,796.0,0.0
515,Japan,SoothingSoft Fabric Softener,Dec2004,764,764.0,0.0
516,Japan,BrightBreeze Whitening Booster,Jan2004,1696,1087.0,218.67983490566039
517,Japan,BrightBreeze Whitening Booster,Feb2004,1840,1840.0,0.0
518,Japan,BrightBreeze Whitening Booster,Mar2004,1624,1624.0,0.0
519,Japan,BrightBreeze Whitening Booster,Apr2004,1711,1711.0,0.0
520,Japan,BrightBreeze Whitening Booster,May2004,1560,1560.0,0.0
521,Japan,BrightBreeze Whitening Booster,Jun2004,1709,1709.0,0.0
522,Japan,BrightBreeze Whitening Booster,Jul2004,1774,1774.0,0.0
523,Japan,BrightBreeze Whitening Booster,Aug2004,1642,1642.0,0.0
524,Japan,BrightBreeze Whitening Booster,Sep2004,1768,1683.0,4.086538461538462
525,Japan,BrightBreeze Whitening Booster,Oct2004,1841,1841.0,0.0
526,Japan,BrightBreeze Whitening Booster,Nov2004,1655,978.0,276.9359516616314
527,Japan,BrightBreeze Whitening Booster,Dec2004,1791,1791.0,0.0
528,Japan,DelicateDew Sensitive Wash,Jan2004,1286,1286.0,0.0
529,Japan,DelicateDew Sensitive Wash,Feb2004,1261,1261.0,0.0
530,Japan,DelicateDew Sensitive Wash,Mar2004,1237,1237.0,0.0
531,Japan,DelicateDew Sensitive Wash,Apr2004,1170,1170.0,0.0
532,Japan,DelicateDew Sensitive Wash,May2004,1314,1314.0,0.0
533,Japan,DelicateDew Sensitive Wash,Jun2004,1347,1347.0,0.0
534,Japan,DelicateDew Sensitive Wash,Jul2004,1397,1396.0,0.0007158196134574087
535,Japan,DelicateDew Sensitive Wash,Aug2004,1199,1199.0,0.0
536,Japan,DelicateDew Sensitive Wash,Sep2004,1221,1221.0,0.0
537,Japan,DelicateDew Sensitive Wash,Oct2004,1316,1316.0,0.0
538,Japan,DelicateDew Sensitive Wash,Nov2004,1245,1245.0,0.0
539,Japan,DelicateDew Sensitive Wash,Dec2004,1217,1217.0,0.0
540,Japan,SparklingClean All-Purpose Cleaner,Jan2004,0,0.0,0.0
541,Japan,SparklingClean All-Purpose Cleaner,Feb2004,0,0.0,0.0
542,Japan,SparklingClean All-Purpose Cleaner,Mar2004,0,0.0,0.0
543,Japan,SparklingClean All-Purpose Cleaner,Apr2004,0,0.0,0.0
544,Japan,SparklingClean All-Purpose Cleaner,May2004,0,0.0,0.0
545,Japan,SparklingClean All-Purpose Cleaner,Jun2004,0,0.0,0.0
546,Japan,SparklingClean All-Purpose Cleaner,Jul2004,0,0.0,0.0
547,Japan,SparklingClean All-Purpose Cleaner,Aug2004,0,0.0,0.0
548,Japan,SparklingClean All-Purpose Cleaner,Sep2004,0,0.0,0.0
549,Japan,SparklingClean All-Purpose Cleaner,Oct2004,0,0.0,0.0
550,Japan,SparklingClean All-Purpose Cleaner,Nov2004,0,0.0,0.0
551,Japan,SparklingClean All-Purpose Cleaner,Dec2004,0,0.0,0.0
552,Japan,FreshFold Fabric Refresher,Jan2004,0,0.0,0.0
553,Japan,FreshFold Fabric Refresher,Feb2004,0,0.0,0.0
554,Japan,FreshFold Fabric Refresher,Mar2004,0,0.0,0.0
555,Japan,FreshFold Fabric Refresher,Apr2004,0,0.0,0.0
556,Japan,FreshFold Fabric Refresher,May2004,0,0.0,0.0
557,Japan,FreshFold Fabric Refresher,Jun2004,0,0.0,0.0
558,Japan,FreshFold Fabric Refresher,Jul2004,0,0.0,0.0
559,Japan,FreshFold Fabric Refresher,Aug2004,0,0.0,0.0
560,Japan,FreshFold Fabric Refresher,Sep2004,0,0.0,0.0
561,Japan,FreshFold Fabric Refresher,Oct2004,0,0.0,0.0
562,Japan,FreshFold Fabric Refresher,Nov2004,0,0.0,0.0
563,Japan,FreshFold Fabric Refresher,Dec2004,0,0.0,0.0
564,Japan,RadiantRinse Color Protector,Jan2004,1143,492.0,370.7795275590551
565,Japan,RadiantRinse Color Protector,Feb2004,1054,482.0,310.4212523719165
566,Japan,RadiantRinse Color Protector,Mar2004,1288,1288.0,0.0
567,Japan,RadiantRinse Color Protector,Apr2004,1172,532.0,349.48805460750856
568,Japan,RadiantRinse Color Protector,May2004,1191,0.0,1191.0
569,Japan,RadiantRinse Color Protector,Jun2004,1213,1213.0,0.0
570,Japan,RadiantRinse Color Protector,Jul2004,1220,1220.0,0.0
571,Japan,RadiantRinse Color Protector,Aug2004,1307,1307.0,0.0
572,Japan,RadiantRinse Color Protector,Sep2004,1197,0.0,1197.0
573,Japan,RadiantRinse Color Protector,Oct2004,1137,598.0,255.51539138082674
574,Japan,RadiantRinse Color Protector,Nov2004,1124,890.0,48.7153024911032
575,Japan,RadiantRinse Color Protector,Dec2004,1103,482.0,349.6291931097008
576,Japan,EasyWash Laundry Detergent,Jan2004,529,430.0,18.527410207939507
577,Japan,EasyWash Laundry Detergent,Feb2004,464,46.0,376.5603448275862
578,Japan,EasyWash Laundry Detergent,Mar2004,554,554.0,0.0
579,Japan,EasyWash Laundry Detergent,Apr2004,479,259.0,101.04384133611691
580,Japan,EasyWash Laundry Detergent,May2004,503,0.0,503.0
581,Japan,EasyWash Laundry Detergent,Jun2004,491,0.0,491.0
582,Japan,EasyWash Laundry Detergent,Jul2004,491,234.0,134.5193482688391
583,Japan,EasyWash Laundry Detergent,Aug2004,476,372.0,22.722689075630253
584,Japan,EasyWash Laundry Detergent,Sep2004,465,465.0,0.0
585,Japan,EasyWash Laundry Detergent,Oct2004,483,308.0,63.405797101449274
586,Japan,EasyWash Laundry Detergent,Nov2004,497,399.0,19.323943661971832
587,Japan,EasyWash Laundry Detergent,Dec2004,498,498.0,0.0
588,Japan,SmellSational Odor Eliminator,Jan2004,1331,796.0,215.0450788880541
589,Japan,SmellSational Odor Eliminator,Feb2004,1264,1052.0,35.55696202531646
590,Japan,SmellSational Odor Eliminator,Mar2004,1448,1102.0,82.6767955801105
591,Japan,SmellSational Odor Eliminator,Apr2004,1367,1094.0,54.52011704462326
592,Japan,SmellSational Odor Eliminator,May2004,1464,921.0,201.39959016393442
593,Japan,SmellSational Odor Eliminator,Jun2004,1292,1292.0,0.0
594,Japan,SmellSational Odor Eliminator,Jul2004,1434,567.0,524.1903765690377
595,Japan,SmellSational Odor Eliminator,Aug2004,1273,1225.0,1.809897879025923
596,Japan,SmellSational Odor Eliminator,Sep2004,1402,1181.0,34.83666191155492
597,Japan,SmellSational Odor Eliminator,Oct2004,1373,1373.0,0.0
598,Japan,SmellSational Odor Eliminator,Nov2004,1468,873.0,241.16144414168937
599,Japan,SmellSational Odor Eliminator,Dec2004,1351,1304.0,1.6350851221317542
600,Japan,LittleLullaby Diaper Cream,Jan2004,0,0.0,0.0
601,Japan,LittleLullaby Diaper Cream,Feb2004,0,0.0,0.0
602,Japan,LittleLullaby Diaper Cream,Mar2004,0,0.0,0.0
603,Japan,LittleLullaby Diaper Cream,Apr2004,0,0.0,0.0
604,Japan,LittleLullaby Diaper Cream,May2004,0,0.0,0.0
605,Japan,LittleLullaby Diaper Cream,Jun2004,0,0.0,0.0
606,Japan,LittleLullaby Diaper Cream,Jul2004,0,0.0,0.0
607,Japan,LittleLullaby Diaper Cream,Aug2004,0,0.0,0.0
608,Japan,LittleLullaby Diaper Cream,Sep2004,0,0.0,0.0
609,Japan,LittleLullaby Diaper Cream,Oct2004,0,0.0,0.0
610,Japan,LittleLullaby Diaper Cream,Nov2004,0,0.0,0.0
611,Japan,LittleLullaby Diaper Cream,Dec2004,0,0.0,0.0
612,Japan,SoothingSerenity Baby Oil,Jan2004,1127,1127.0,0.0
613,Japan,SoothingSerenity Baby Oil,Feb2004,1256,1256.0,0.0
614,Japan,SoothingSerenity Baby Oil,Mar2004,1152,1152.0,0.0
615,Japan,SoothingSerenity Baby Oil,Apr2004,1174,1174.0,0.0
616,Japan,SoothingSerenity Baby Oil,May2004,1289,1289.0,0.0
617,Japan,SoothingSerenity Baby Oil,Jun2004,1205,1205.0,0.0
618,Japan,SoothingSerenity Baby Oil,Jul2004,1225,1225.0,0.0
619,Japan,SoothingSerenity Baby Oil,Aug2004,1154,1154.0,0.0
620,Japan,SoothingSerenity Baby Oil,Sep2004,1125,1125.0,0.0
621,Japan,SoothingSerenity Baby Oil,Oct2004,1187,1187.0,0.0
622,Japan,SoothingSerenity Baby Oil,Nov2004,1149,1149.0,0.0
623,Japan,SoothingSerenity Baby Oil,Dec2004,1177,1177.0,0.0
624,Japan,CalmingClean Bath Time Wash,Jan2004,669,669.0,0.0
625,Japan,CalmingClean Bath Time Wash,Feb2004,665,635.0,1.3533834586466165
626,Japan,CalmingClean Bath Time Wash,Mar2004,626,262.0,211.65495207667732
627,Japan,CalmingClean Bath Time Wash,Apr2004,664,259.0,247.02560240963857
628,Japan,CalmingClean Bath Time Wash,May2004,663,663.0,0.0
629,Japan,CalmingClean Bath Time Wash,Jun2004,668,645.0,0.7919161676646707
630,Japan,CalmingClean Bath Time Wash,Jul2004,675,675.0,0.0
631,Japan,CalmingClean Bath Time Wash,Aug2004,661,661.0,0.0
632,Japan,CalmingClean Bath Time Wash,Sep2004,590,590.0,0.0
633,Japan,CalmingClean Bath Time Wash,Oct2004,722,722.0,0.0
634,Japan,CalmingClean Bath Time Wash,Nov2004,703,703.0,0.0
635,Japan,CalmingClean Bath Time Wash,Dec2004,739,739.0,0.0
636,Japan,FreshFusion Diaper Rash Remedy,Jan2004,0,0.0,0.0
637,Japan,FreshFusion Diaper Rash Remedy,Feb2004,0,0.0,0.0
638,Japan,FreshFusion Diaper Rash Remedy,Mar2004,0,0.0,0.0
639,Japan,FreshFusion Diaper Rash Remedy,Apr2004,0,0.0,0.0
640,Japan,FreshFusion Diaper Rash Remedy,May2004,0,0.0,0.0
641,Japan,FreshFusion Diaper Rash Remedy,Jun2004,0,0.0,0.0
642,Japan,FreshFusion Diaper Rash Remedy,Jul2004,0,0.0,0.0
643,Japan,FreshFusion Diaper Rash Remedy,Aug2004,0,0.0,0.0
644,Japan,FreshFusion Diaper Rash Remedy,Sep2004,0,0.0,0.0
645,Japan,FreshFusion Diaper Rash Remedy,Oct2004,0,0.0,0.0
646,Japan,FreshFusion Diaper Rash Remedy,Nov2004,0,0.0,0.0
647,Japan,FreshFusion Diaper Rash Remedy,Dec2004,0,0.0,0.0
648,Japan,PurePore Baby Lotion,Jan2004,0,0.0,0.0
649,Japan,PurePore Baby Lotion,Feb2004,0,0.0,0.0
650,Japan,PurePore Baby Lotion,Mar2004,0,0.0,0.0
651,Japan,PurePore Baby Lotion,Apr2004,0,0.0,0.0
652,Japan,PurePore Baby Lotion,May2004,0,0.0,0.0
653,Japan,PurePore Baby Lotion,Jun2004,0,0.0,0.0
654,Japan,PurePore Baby Lotion,Jul2004,0,0.0,0.0
655,Japan,PurePore Baby Lotion,Aug2004,0,0.0,0.0
656,Japan,PurePore Baby Lotion,Sep2004,0,0.0,0.0
657,Japan,PurePore Baby Lotion,Oct2004,0,0.0,0.0
658,Japan,PurePore Baby Lotion,Nov2004,0,0.0,0.0
659,Japan,PurePore Baby Lotion,Dec2004,0,0.0,0.0
660,Japan,SilkySkin Baby Cream,Jan2004,0,0.0,0.0
661,Japan,SilkySkin Baby Cream,Feb2004,0,0.0,0.0
662,Japan,SilkySkin Baby Cream,Mar2004,0,0.0,0.0
663,Japan,SilkySkin Baby Cream,Apr2004,0,0.0,0.0
664,Japan,SilkySkin Baby Cream,May2004,0,0.0,0.0
665,Japan,SilkySkin Baby Cream,Jun2004,0,0.0,0.0
666,Japan,SilkySkin Baby Cream,Jul2004,0,0.0,0.0
667,Japan,SilkySkin Baby Cream,Aug2004,0,0.0,0.0
668,Japan,SilkySkin Baby Cream,Sep2004,0,0.0,0.0
669,Japan,SilkySkin Baby Cream,Oct2004,0,0.0,0.0
670,Japan,SilkySkin Baby Cream,Nov2004,0,0.0,0.0
671,Japan,SilkySkin Baby Cream,Dec2004,0,0.0,0.0
672,Japan,GentleGlow Baby Sunscreen,Jan2004,0,0.0,0.0
673,Japan,GentleGlow Baby Sunscreen,Feb2004,0,0.0,0.0
674,Japan,GentleGlow Baby Sunscreen,Mar2004,0,0.0,0.0
675,Japan,GentleGlow Baby Sunscreen,Apr2004,0,0.0,0.0
676,Japan,GentleGlow Baby Sunscreen,May2004,0,0.0,0.0
677,Japan,GentleGlow Baby Sunscreen,Jun2004,0,0.0,0.0
678,Japan,GentleGlow Baby Sunscreen,Jul2004,0,0.0,0.0
679,Japan,GentleGlow Baby Sunscreen,Aug2004,0,0.0,0.0
680,Japan,GentleGlow Baby Sunscreen,Sep2004,0,0.0,0.0
681,Japan,GentleGlow Baby Sunscreen,Oct2004,0,0.0,0.0
682,Japan,GentleGlow Baby Sunscreen,Nov2004,0,0.0,0.0
683,Japan,GentleGlow Baby Sunscreen,Dec2004,0,0.0,0.0
684,Japan,BrightBreeze Insect Repellent,Jan2004,651,651.0,0.0
685,Japan,BrightBreeze Insect Repellent,Feb2004,627,627.0,0.0
686,Japan,BrightBreeze Insect Repellent,Mar2004,604,604.0,0.0
687,Japan,BrightBreeze Insect Repellent,Apr2004,645,645.0,0.0
688,Japan,BrightBreeze Insect Repellent,May2004,588,588.0,0.0
689,Japan,BrightBreeze Insect Repellent,Jun2004,635,635.0,0.0
690,Japan,BrightBreeze Insect Repellent,Jul2004,594,594.0,0.0
691,Japan,BrightBreeze Insect Repellent,Aug2004,590,590.0,0.0
692,Japan,BrightBreeze Insect Repellent,Sep2004,605,605.0,0.0
693,Japan,BrightBreeze Insect Repellent,Oct2004,609,609.0,0.0
694,Japan,BrightBreeze Insect Repellent,Nov2004,626,626.0,0.0
695,Japan,BrightBreeze Insect Repellent,Dec2004,589,589.0,0.0
696,Japan,SoftStep Baby Shampoo,Jan2004,785,785.0,0.0
697,Japan,SoftStep Baby Shampoo,Feb2004,828,828.0,0.0
698,Japan,SoftStep Baby Shampoo,Mar2004,769,769.0,0.0
699,Japan,SoftStep Baby Shampoo,Apr2004,772,772.0,0.0
700,Japan,SoftStep Baby Shampoo,May2004,755,755.0,0.0
701,Japan,SoftStep Baby Shampoo,Jun2004,822,822.0,0.0
702,Japan,SoftStep Baby Shampoo,Jul2004,739,739.0,0.0
703,Japan,SoftStep Baby Shampoo,Aug2004,756,756.0,0.0
704,Japan,SoftStep Baby Shampoo,Sep2004,806,652.0,29.424317617866006
705,Japan,SoftStep Baby Shampoo,Oct2004,779,779.0,0.0
706,Japan,SoftStep Baby Shampoo,Nov2004,752,752.0,0.0
707,Japan,SoftStep Baby Shampoo,Dec2004,812,812.0,0.0
708,Japan,RadiantRose Baby Massage Oil,Jan2004,1101,1101.0,0.0
709,Japan,RadiantRose Baby Massage Oil,Feb2004,1096,1096.0,0.0
710,Japan,RadiantRose Baby Massage Oil,Mar2004,1102,391.0,458.7304900181488
711,Japan,RadiantRose Baby Massage Oil,Apr2004,1142,1142.0,0.0
712,Japan,RadiantRose Baby Massage Oil,May2004,972,711.0,70.08333333333333
713,Japan,RadiantRose Baby Massage Oil,Jun2004,964,720.0,61.75933609958506
714,Japan,RadiantRose Baby Massage Oil,Jul2004,983,793.0,36.724313326551375
715,Japan,RadiantRose Baby Massage Oil,Aug2004,998,409.0,347.61623246492985
716,Japan,RadiantRose Baby Massage Oil,Sep2004,1122,1122.0,0.0
717,Japan,RadiantRose Baby Massage Oil,Oct2004,1076,1076.0,0.0
718,Japan,RadiantRose Baby Massage Oil,Nov2004,982,982.0,0.0
719,Japan,RadiantRose Baby Massage Oil,Dec2004,1090,1090.0,0.0
720,Japan,EasyWash Laundry Detergent for Babies,Jan2004,791,791.0,0.0
721,Japan,EasyWash Laundry Detergent for Babies,Feb2004,750,750.0,0.0
722,Japan,EasyWash Laundry Detergent for Babies,Mar2004,759,759.0,0.0
723,Japan,EasyWash Laundry Detergent for Babies,Apr2004,744,744.0,0.0
724,Japan,EasyWash Laundry Detergent for Babies,May2004,715,715.0,0.0
725,Japan,EasyWash Laundry Detergent for Babies,Jun2004,806,806.0,0.0
726,Japan,EasyWash Laundry Detergent for Babies,Jul2004,884,884.0,0.0
727,Japan,EasyWash Laundry Detergent for Babies,Aug2004,764,764.0,0.0
728,Japan,EasyWash Laundry Detergent for Babies,Sep2004,823,823.0,0.0
729,Japan,EasyWash Laundry Detergent for Babies,Oct2004,780,780.0,0.0
730,Japan,EasyWash Laundry Detergent for Babies,Nov2004,782,782.0,0.0
731,Japan,EasyWash Laundry Detergent for Babies,Dec2004,815,815.0,0.0
732,Japan,LittleLullaby Diaper Liners,Jan2004,525,525.0,0.0
733,Japan,LittleLullaby Diaper Liners,Feb2004,574,574.0,0.0
734,Japan,LittleLullaby Diaper Liners,Mar2004,526,526.0,0.0
735,Japan,LittleLullaby Diaper Liners,Apr2004,535,535.0,0.0
736,Japan,LittleLullaby Diaper Liners,May2004,516,516.0,0.0
737,Japan,LittleLullaby Diaper Liners,Jun2004,490,490.0,0.0
738,Japan,LittleLullaby Diaper Liners,Jul2004,501,501.0,0.0
739,Japan,LittleLullaby Diaper Liners,Aug2004,544,544.0,0.0
740,Japan,LittleLullaby Diaper Liners,Sep2004,539,539.0,0.0
741,Japan,LittleLullaby Diaper Liners,Oct2004,509,509.0,0.0
742,Japan,LittleLullaby Diaper Liners,Nov2004,535,535.0,0.0
743,Japan,LittleLullaby Diaper Liners,Dec2004,528,528.0,0.0
744,Japan,SoothingSerenity Baby Rub,Jan2004,932,867.0,4.533261802575107
745,Japan,SoothingSerenity Baby Rub,Feb2004,928,911.0,0.3114224137931034
746,Japan,SoothingSerenity Baby Rub,Mar2004,902,842.0,3.991130820399113
747,Japan,SoothingSerenity Baby Rub,Apr2004,820,0.0,820.0
748,Japan,SoothingSerenity Baby Rub,May2004,886,0.0,886.0
749,Japan,SoothingSerenity Baby Rub,Jun2004,877,0.0,877.0
750,Japan,SoothingSerenity Baby Rub,Jul2004,950,915.0,1.2894736842105263
751,Japan,SoothingSerenity Baby Rub,Aug2004,885,0.0,885.0
